condition,family,seed,method,actual_estimator,status,age,truth,fitted_rate_sd,rate_variance_estimated,interval_status,interval_available,lower,upper,width,covered
t4-s2000-sd03,166,91300166,studentized,marginal,completed,20.750748114400885,20.0,0.1459859177757107,True,conditional-studentized-curvature,True,15.723113325353486,29.18940165525472,13.46628832990123,True
t4-s2000-sd03,167,91300167,laplace,joint-map,completed,21.176399972912,20.0,0.2557489190334185,True,conditional-laplace,True,16.056582353329087,26.29621759249492,10.239635239165832,True
t4-s2000-sd03,167,91300167,studentized,joint-map,completed,21.176399972912,20.0,0.2557489190334185,True,conditional-studentized-curvature,True,14.544516966780945,34.69008816639897,20.14557119961803,True
t4-s2000-sd03,168,91300168,laplace,joint-map,completed,21.17077991804177,20.0,0.1534779453205396,True,conditional-laplace,True,17.852384974274354,24.48917486180919,6.636789887534835,True
t4-s2000-sd03,168,91300168,studentized,joint-map,completed,21.17077991804177,20.0,0.1534779453205396,True,conditional-studentized-curvature,True,16.281374603530253,29.00223220483128,12.720857601301027,True
t4-s2000-sd03,169,91300169,laplace,joint-map,completed,19.39293281197125,20.0,0.156720921188307,True,conditional-laplace,True,16.507829036068927,22.27803658787357,5.770207551804646,True
t4-s2000-sd03,169,91300169,studentized,joint-map,completed,19.39293281197125,20.0,0.156720921188307,True,conditional-studentized-curvature,True,15.195135329484463,26.32952530711236,11.1343899776279,True
t4-s2000-sd03,170,91300170,laplace,joint-map,completed,21.884346232631785,20.0,0.434786210435036,True,conditional-laplace,True,12.928507100394228,30.84018536486934,17.91167826447511,True
t4-s2000-sd03,170,91300170,studentized,joint-map,completed,21.884346232631785,20.0,0.434786210435036,True,conditional-studentized-curvature,True,12.610505645435136,49.2910510667539,36.68054542131877,True
t4-s2000-sd03,171,91300171,laplace,marginal,completed,17.605226993443402,20.0,0.2339331278972921,True,conditional-laplace,True,14.33712688406112,20.873327102825684,6.536200218764563,True
t4-s2000-sd03,171,91300171,studentized,marginal,completed,17.605226993443402,20.0,0.2339331278972921,True,conditional-studentized-curvature,True,13.001976833666014,27.821193419116863,14.81921658545085,True
t4-s2000-sd03,172,91300172,laplace,marginal,completed,16.13839346137039,20.0,0.2077616027000171,True,conditional-laplace,True,13.725677546771848,18.551109375968935,4.825431829197092,False
t4-s2000-sd03,172,91300172,studentized,marginal,completed,16.13839346137039,20.0,0.2077616027000171,True,conditional-studentized-curvature,True,12.641070861983552,23.54863601052616,10.907565148542604,True
t4-s2000-sd03,173,91300173,laplace,joint-map,completed,26.64523765053406,20.0,0.1898164056693116,True,conditional-laplace,True,20.75189241359708,32.538582887471044,11.786690473873968,False
t4-s2000-sd03,173,91300173,studentized,joint-map,completed,26.64523765053406,20.0,0.1898164056693116,True,conditional-studentized-curvature,True,18.218668335532616,40.49040017743341,22.27173184190079,True
t4-s2000-sd03,174,91300174,laplace,joint-map,completed,23.840378198229057,20.0,0.1367645673607707,True,conditional-laplace,True,20.000790983833543,27.67996541262457,7.679174428791029,False
t4-s2000-sd03,174,91300174,studentized,joint-map,completed,23.840378198229057,20.0,0.1367645673607707,True,conditional-studentized-curvature,True,18.05391235379958,32.63583866914824,14.581926315348664,True
t4-s2000-sd03,175,91300175,laplace,joint-map,completed,18.99426159241536,20.0,0.1109911813346811,True,conditional-laplace,True,16.864921865628432,21.123601319202287,4.258679453573855,True
t4-s2000-sd03,175,91300175,studentized,joint-map,completed,18.99426159241536,20.0,0.1109911813346811,True,conditional-studentized-curvature,True,15.715083573311666,23.845868519714053,8.130784946402386,True
t4-s2000-sd03,176,91300176,laplace,joint-map,completed,18.704328080015973,20.0,0.1501088560337721,True,conditional-laplace,True,16.10180038387859,21.306855776153355,5.205055392274765,True
t4-s2000-sd03,176,91300176,studentized,joint-map,completed,18.704328080015973,20.0,0.1501088560337721,True,conditional-studentized-curvature,True,14.898661954284574,24.947246647707573,10.048584693423,True
t4-s2000-sd03,177,91300177,laplace,joint-map,completed,21.61657282726101,20.0,0.1875168802968277,True,conditional-laplace,True,17.559027681904716,25.674117972617307,8.11509029071259,True
t4-s2000-sd03,177,91300177,studentized,joint-map,completed,21.61657282726101,20.0,0.1875168802968277,True,conditional-studentized-curvature,True,15.87759896873836,31.525306668981543,15.64770770024318,True
t4-s2000-sd03,178,91300178,laplace,joint-map,completed,19.983512600256383,20.0,0.2558825718918565,True,conditional-laplace,True,15.420578846344862,24.546446354167895,9.125867507823036,True
t4-s2000-sd03,178,91300178,studentized,joint-map,completed,19.983512600256383,20.0,0.2558825718918565,True,conditional-studentized-curvature,True,14.088496427263282,32.18352990838726,18.095033481123977,True
t4-s2000-sd03,179,91300179,laplace,joint-map,completed,18.833452609561483,20.0,0.1846442395135121,True,conditional-laplace,True,15.777177533098875,21.88972768602409,6.11255015292522,True
t4-s2000-sd03,179,91300179,studentized,joint-map,completed,18.833452609561483,20.0,0.1846442395135121,True,conditional-studentized-curvature,True,14.53080353120364,26.43632219346189,11.905518662258254,True
t4-s2000-sd03,180,91300180,laplace,joint-map,completed,19.233692338338024,20.0,0.2987007869132049,True,conditional-laplace,True,14.33409889070441,24.133285785971637,9.799186895267225,True
t4-s2000-sd03,180,91300180,studentized,joint-map,completed,19.233692338338024,20.0,0.2987007869132049,True,conditional-studentized-curvature,True,13.272199311021984,33.15630952596938,19.88411021494739,True
t4-s2000-sd03,181,91300181,laplace,joint-map,completed,22.886552527081378,20.0,0.4986293195946538,True,conditional-laplace,True,11.799841010253962,33.9732640439088,22.173423033654835,True
t4-s2000-sd03,181,91300181,studentized,joint-map,completed,22.886552527081378,20.0,0.4986293195946538,True,conditional-studentized-curvature,True,12.232204357323976,57.102630378045816,44.87042602072184,True
t4-s2000-sd03,182,91300182,laplace,joint-map,completed,23.23777245900888,20.0,0.3248120695584702,True,conditional-laplace,True,15.683765737190058,30.7917791808277,15.108013443637642,True
t4-s2000-sd03,182,91300182,studentized,joint-map,completed,23.23777245900888,20.0,0.3248120695584702,True,conditional-studentized-curvature,True,14.219604364307836,43.91042083763594,29.690816473328105,True
t4-s2000-sd03,183,91300183,laplace,joint-map,completed,20.602359857580964,20.0,0.4304792834516039,True,conditional-laplace,True,12.691545944326512,28.513173770835422,15.82162782650891,True
t4-s2000-sd03,183,91300183,studentized,joint-map,completed,20.602359857580964,20.0,0.4304792834516039,True,conditional-studentized-curvature,True,12.395719239766787,45.52215078269343,33.12643154292664,True
t4-s2000-sd03,184,91300184,laplace,marginal,completed,16.771587325503198,20.0,0.2275073602142104,True,conditional-laplace,True,13.933841618027902,19.60933303297849,5.675491414950589,False
t4-s2000-sd03,184,91300184,studentized,marginal,completed,16.771587325503198,20.0,0.2275073602142104,True,conditional-studentized-curvature,True,12.74572204958628,25.642098774820347,12.896376725234068,True
t4-s2000-sd03,185,91300185,laplace,joint-map,completed,19.160454567616505,20.0,0.2917642663294249,True,conditional-laplace,True,14.39945717502396,23.921451960209048,9.521994785185086,True
t4-s2000-sd03,185,91300185,studentized,joint-map,completed,19.160454567616505,20.0,0.2917642663294249,True,conditional-studentized-curvature,True,13.319384103878528,32.60008810295118,19.280703999072657,True
t4-s2000-sd03,186,91300186,laplace,joint-map,completed,18.666040388652497,20.0,0.1037170504077299,True,conditional-laplace,True,16.655689365619356,20.67639141168564,4.02070204606628,True
t4-s2000-sd03,186,91300186,studentized,joint-map,completed,18.666040388652497,20.0,0.1037170504077299,True,conditional-studentized-curvature,True,15.560023210557748,23.235218224460368,7.67519501390262,True
t4-s2000-sd03,187,91300187,laplace,joint-map,completed,21.61897915095481,20.0,0.2215728945070185,True,conditional-laplace,True,16.947494641951025,26.2904636599586,9.342969018007576,True
t4-s2000-sd03,187,91300187,studentized,joint-map,completed,21.61897915095481,20.0,0.2215728945070185,True,conditional-studentized-curvature,True,15.284555925185078,33.44494642421766,18.160390499032584,True
t4-s2000-sd03,188,91300188,laplace,marginal,completed,16.946378343224936,20.0,0.1133259219186422,True,conditional-laplace,True,15.222152088561288,18.670604597888584,3.4484525093272964,False
t4-s2000-sd03,188,91300188,studentized,marginal,completed,16.946378343224936,20.0,0.1133259219186422,True,conditional-studentized-curvature,True,14.088624541135088,21.53341480124681,7.444790260111722,True
t4-s2000-sd03,189,91300189,laplace,joint-map,completed,23.00754838904837,20.0,0.3403493598867753,True,conditional-laplace,True,15.262874168632449,30.75222260946429,15.489348440831847,True
t4-s2000-sd03,189,91300189,studentized,joint-map,completed,23.00754838904837,20.0,0.3403493598867753,True,conditional-studentized-curvature,True,13.942882523881238,44.54613084827848,30.60324832439724,True
t4-s2000-sd03,190,91300190,laplace,joint-map,completed,28.09122644042374,20.0,0.2093312364511562,True,conditional-laplace,True,21.249876133064276,34.93257674778321,13.682700614718936,False
t4-s2000-sd03,190,91300190,studentized,joint-map,completed,28.09122644042374,20.0,0.2093312364511562,True,conditional-studentized-curvature,True,18.44758114452319,44.13581116595596,25.68823002143277,True
t4-s2000-sd03,191,91300191,laplace,marginal,completed,17.998286531229176,20.0,0.1398487809512316,True,conditional-laplace,True,15.727172155353168,20.26940090710518,4.542228751752012,True
t4-s2000-sd03,191,91300191,studentized,marginal,completed,17.998286531229176,20.0,0.1398487809512316,True,conditional-studentized-curvature,True,14.34710772005394,24.207452070338675,9.860344350284734,True
t4-s2000-sd03,192,91300192,laplace,joint-map,completed,16.87484666744205,20.0,0.1682601132635626,True,conditional-laplace,True,14.597375567028838,19.15231776785526,4.554942200826421,False
t4-s2000-sd03,192,91300192,studentized,joint-map,completed,16.87484666744205,20.0,0.1682601132635626,True,conditional-studentized-curvature,True,13.645517125298472,22.54911859131168,8.903601466013207,True
t4-s2000-sd03,193,91300193,laplace,joint-map,completed,25.941809350050043,20.0,0.1104830582900715,True,conditional-laplace,True,22.22174589347953,29.661872806620558,7.440126913141025,False
t4-s2000-sd03,193,91300193,studentized,joint-map,completed,25.941809350050043,20.0,0.1104830582900715,True,conditional-studentized-curvature,True,20.105713937419072,34.130328921873854,14.024614984454782,False
t4-s2000-sd03,194,91300194,laplace,marginal,completed,17.71715696090594,20.0,0.1450777742118824,True,conditional-laplace,True,15.449458724860223,19.984855196951653,4.535396472091428,False
t4-s2000-sd03,194,91300194,studentized,marginal,completed,17.71715696090594,20.0,0.1450777742118824,True,conditional-studentized-curvature,True,14.106777820571814,23.9847444883687,9.877966667796889,True
t4-s2000-sd03,195,91300195,laplace,marginal,completed,26.346923083104173,20.0,0.3696970404077644,True,conditional-laplace,True,15.728949368835424,36.96489679737293,21.235947428537507,True
t4-s2000-sd03,195,91300195,studentized,marginal,completed,26.346923083104173,20.0,0.3696970404077644,True,conditional-studentized-curvature,True,13.631067707600735,58.55765858214679,44.92659087454605,True
t4-s2000-sd03,196,91300196,laplace,joint-map,completed,20.943648742919287,20.0,0.0899212835670689,True,conditional-laplace,True,18.662017589004392,23.225279896834184,4.563262307829792,True
t4-s2000-sd03,196,91300196,studentized,joint-map,completed,20.943648742919287,20.0,0.0899212835670689,True,conditional-studentized-curvature,True,17.333151358800688,25.987984604598648,8.65483324579796,True
t4-s2000-sd03,197,91300197,laplace,joint-map,completed,23.84991011601238,20.0,0.4532308913272229,True,conditional-laplace,True,12.9989440065156,34.70087622550916,21.70193221899356,True
t4-s2000-sd03,197,91300197,studentized,joint-map,completed,23.84991011601238,20.0,0.4532308913272229,True,conditional-studentized-curvature,True,12.794722104987438,55.71267619047877,42.91795408549134,True
t4-s2000-sd03,198,91300198,laplace,joint-map,completed,21.78984311946302,20.0,0.1200425101163672,True,conditional-laplace,True,18.879749645833204,24.69993659309284,5.820186947259632,True
t4-s2000-sd03,198,91300198,studentized,joint-map,completed,21.78984311946302,20.0,0.1200425101163672,True,conditional-studentized-curvature,True,17.3176870593774,28.38732050607957,11.06963344670217,True
t4-s2000-sd03,199,91300199,laplace,joint-map,completed,21.83749848884684,20.0,0.4019502723100331,True,conditional-laplace,True,13.567081901262808,30.107915076430874,16.540833175168068,True
t4-s2000-sd03,199,91300199,studentized,joint-map,completed,21.83749848884684,20.0,0.4019502723100331,True,conditional-studentized-curvature,True,12.91831835019755,46.568866638052775,33.65054828785522,True
t4-s2000-sd01,0,91310000,laplace,joint-map,completed,19.848734232120968,20.0,0.0913348911028847,True,conditional-laplace,True,17.733900920675172,21.963567543566764,4.2296666228915925,True
t4-s2000-sd01,0,91310000,studentized,joint-map,completed,19.848734232120968,20.0,0.0913348911028847,True,conditional-studentized-curvature,True,16.526566387505838,24.56685505269748,8.040288665191643,True
t4-s2000-sd01,1,91310001,laplace,joint-map,completed,21.20590579375586,20.0,0.1438394873604555,True,conditional-laplace,True,18.035622101434097,24.376189486077628,6.340567384643531,True
t4-s2000-sd01,1,91310001,studentized,joint-map,completed,21.20590579375586,20.0,0.1438394873604555,True,conditional-studentized-curvature,True,16.4805679429444,28.609050751551,12.128482808606597,True
t4-s2000-sd01,2,91310002,laplace,joint-map,completed,23.108836402506896,20.0,0.1242472817171717,True,conditional-laplace,True,19.765191315280788,26.452481489733,6.687290174452212,True
t4-s2000-sd01,2,91310002,studentized,joint-map,completed,23.108836402506896,20.0,0.1242472817171717,True,conditional-studentized-curvature,True,17.988417662892235,30.683589643049643,12.695171980157408,True
t4-s2000-sd01,3,91310003,laplace,joint-map,completed,20.548105349328345,20.0,0.0987043533788172,True,conditional-laplace,True,18.189936060965596,22.90627463769109,4.716338576725498,True
t4-s2000-sd01,3,91310003,studentized,joint-map,completed,20.548105349328345,20.0,0.0987043533788172,True,conditional-studentized-curvature,True,16.865081636476617,25.830767023484107,8.96568538700749,True
t4-s2000-sd01,4,91310004,laplace,joint-map,completed,22.56467446870013,20.0,0.1435725436388031,True,conditional-laplace,True,19.01683628537389,26.11251265202636,7.095676366652469,True
t4-s2000-sd01,4,91310004,studentized,joint-map,completed,22.56467446870013,20.0,0.1435725436388031,True,conditional-studentized-curvature,True,17.2563524873675,30.780977717269263,13.524625229901766,True
t4-s2000-sd01,5,91310005,laplace,joint-map,completed,18.7417156725824,20.0,0.240347342977852,True,conditional-laplace,True,14.92410932793617,22.559322017228634,7.635212689292464,True
t4-s2000-sd01,5,91310005,studentized,joint-map,completed,18.7417156725824,20.0,0.240347342977852,True,conditional-studentized-curvature,True,13.746709558182207,28.93411012694401,15.187400568761795,True
t4-s2000-sd01,6,91310006,laplace,joint-map,completed,19.813283728051665,20.0,0.1041545709102794,True,conditional-laplace,True,17.560992237302052,22.06557521880128,4.5045829814992295,True
t4-s2000-sd01,6,91310006,studentized,joint-map,completed,19.813283728051665,20.0,0.1041545709102794,True,conditional-studentized-curvature,True,16.318096034633438,24.8977914901472,8.579695455513757,True
t4-s2000-sd01,7,91310007,laplace,joint-map,completed,20.797731883963383,20.0,0.1117642306749277,True,conditional-laplace,True,18.196281643789355,23.39918212413741,5.202900480348056,True
t4-s2000-sd01,7,91310007,studentized,joint-map,completed,20.797731883963383,20.0,0.1117642306749277,True,conditional-studentized-curvature,True,16.78967965931879,26.697032963788335,9.907353304469549,True
t4-s2000-sd01,8,91310008,laplace,joint-map,completed,22.75307315720822,20.0,0.0982685800620454,True,conditional-laplace,True,19.985071996741947,25.521074317674497,5.53600232093255,True
t4-s2000-sd01,8,91310008,studentized,joint-map,completed,22.75307315720822,20.0,0.0982685800620454,True,conditional-studentized-curvature,True,18.386569471187677,28.8674409073682,10.480871436180523,True
t4-s2000-sd01,9,91310009,laplace,marginal,completed,21.289402456450908,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,9,91310009,studentized,marginal,completed,21.289402456450908,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,10,91310010,laplace,joint-map,completed,21.76445866091065,20.0,0.0874154209266424,True,conditional-laplace,True,19.32010742568204,24.208809896139268,4.888702470457229,True
t4-s2000-sd01,10,91310010,studentized,joint-map,completed,21.76445866091065,20.0,0.0874154209266424,True,conditional-studentized-curvature,True,17.887725312067012,27.14863992423977,9.260914612172758,True
t4-s2000-sd01,11,91310011,laplace,joint-map,completed,20.199236542417083,20.0,0.082354157909234,True,conditional-laplace,True,18.11608920310824,22.282383881725927,4.166294678617689,True
t4-s2000-sd01,11,91310011,studentized,joint-map,completed,20.199236542417083,20.0,0.082354157909234,True,conditional-studentized-curvature,True,16.896280699973087,24.802360430340823,7.90607973036774,True
t4-s2000-sd01,12,91310012,laplace,joint-map,completed,19.7319767987035,20.0,0.2327047410457598,True,conditional-laplace,True,15.609524062898087,23.85442953450891,8.24490547161082,True
t4-s2000-sd01,12,91310012,studentized,joint-map,completed,19.7319767987035,20.0,0.2327047410457598,True,conditional-studentized-curvature,True,14.26645688754936,30.523022537281257,16.256565649731897,True
t4-s2000-sd01,13,91310013,laplace,marginal,completed,19.5976219928627,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,13,91310013,studentized,marginal,completed,19.5976219928627,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,14,91310014,laplace,joint-map,completed,20.387553880578075,20.0,0.1345821183921507,True,conditional-laplace,True,17.570462082387788,23.20464567876836,5.63418359638057,True
t4-s2000-sd01,14,91310014,studentized,joint-map,completed,20.387553880578075,20.0,0.1345821183921507,True,conditional-studentized-curvature,True,16.15685434066284,26.938087251712396,10.781232911049552,True
t4-s2000-sd01,15,91310015,laplace,joint-map,completed,19.694003733883925,20.0,0.1560003013421169,True,conditional-laplace,True,16.747458187445737,22.640549280322112,5.893091092876375,True
t4-s2000-sd01,15,91310015,studentized,joint-map,completed,19.694003733883925,20.0,0.1560003013421169,True,conditional-studentized-curvature,True,15.39245851466696,26.747661464752436,11.355202950085474,True
t4-s2000-sd01,16,91310016,laplace,joint-map,completed,20.89782311745422,20.0,0.0778685414842372,True,conditional-laplace,True,18.750927314662466,23.044718920245977,4.293791605583515,True
t4-s2000-sd01,16,91310016,studentized,joint-map,completed,20.89782311745422,20.0,0.0778685414842372,True,conditional-studentized-curvature,True,17.46890130683907,25.60332250460513,8.134421197766066,True
t4-s2000-sd01,17,91310017,laplace,joint-map,completed,21.377924094525383,20.0,0.1025807156631283,True,conditional-laplace,True,18.777893504344306,23.977954684706457,5.200061180362152,True
t4-s2000-sd01,17,91310017,studentized,joint-map,completed,21.377924094525383,20.0,0.1025807156631283,True,conditional-studentized-curvature,True,17.326314835737982,27.203899148561156,9.87758431282317,True
t4-s2000-sd01,18,91310018,laplace,joint-map,completed,18.58897800856502,20.0,0.1620380870168635,True,conditional-laplace,True,15.871005775820084,21.30695024130996,5.435944465489872,True
t4-s2000-sd01,18,91310018,studentized,joint-map,completed,18.58897800856502,20.0,0.1620380870168635,True,conditional-studentized-curvature,True,14.671880749326736,25.205091207577304,10.533210458250569,True
t4-s2000-sd01,19,91310019,laplace,joint-map,completed,21.499855823624724,20.0,0.1597586465555487,True,conditional-laplace,True,17.96144781023253,25.03826383701692,7.076816026784389,True
t4-s2000-sd01,19,91310019,studentized,joint-map,completed,21.499855823624724,20.0,0.1597586465555487,True,conditional-studentized-curvature,True,16.32650266650903,29.89761067635137,13.57110800984234,True
t4-s2000-sd01,20,91310020,laplace,marginal,completed,20.29565375988755,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,20,91310020,studentized,marginal,completed,20.29565375988755,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,21,91310021,laplace,marginal,completed,17.32452514029396,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,21,91310021,studentized,marginal,completed,17.32452514029396,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,22,91310022,laplace,joint-map,completed,20.026229419441123,20.0,0.1224505813232656,True,conditional-laplace,True,17.45220654695568,22.60025229192657,5.148045744970887,True
t4-s2000-sd01,22,91310022,studentized,joint-map,completed,20.026229419441123,20.0,0.1224505813232656,True,conditional-studentized-curvature,True,16.11794377183348,25.956289028186607,9.838345256353126,True
t4-s2000-sd01,23,91310023,laplace,marginal,completed,18.60838823260822,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,23,91310023,studentized,marginal,completed,18.60838823260822,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,24,91310024,laplace,joint-map,completed,19.942106038540736,20.0,0.0753633502467401,True,conditional-laplace,True,17.965166198677164,21.9190458784043,3.9538796797271374,True
t4-s2000-sd01,24,91310024,studentized,joint-map,completed,19.942106038540736,20.0,0.0753633502467401,True,conditional-studentized-curvature,True,16.79519940185045,24.29597025221456,7.500770850364109,True
t4-s2000-sd01,25,91310025,laplace,joint-map,completed,19.94916623050451,20.0,0.0797290950497329,True,conditional-laplace,True,17.954588607615463,21.943743853393556,3.9891552457780897,True
t4-s2000-sd01,25,91310025,studentized,joint-map,completed,19.94916623050451,20.0,0.0797290950497329,True,conditional-studentized-curvature,True,16.778392466985647,24.347447110446687,7.56905464346104,True
t4-s2000-sd01,26,91310026,laplace,joint-map,completed,22.440988273366685,20.0,0.0969040261450863,True,conditional-laplace,True,19.711470219976597,25.17050632675678,5.459036106780186,True
t4-s2000-sd01,26,91310026,studentized,joint-map,completed,22.440988273366685,20.0,0.0969040261450863,True,conditional-studentized-curvature,True,18.146238158384364,28.488533125532392,10.342294967148028,True
t4-s2000-sd01,27,91310027,laplace,joint-map,completed,21.121397600968336,20.0,0.1242767307376662,True,conditional-laplace,True,18.277317851914955,23.965477350021715,5.68815949810676,True
t4-s2000-sd01,27,91310027,studentized,joint-map,completed,21.121397600968336,20.0,0.1242767307376662,True,conditional-studentized-curvature,True,16.788751178870356,27.63322302024492,10.844471841374563,True
t4-s2000-sd01,28,91310028,laplace,joint-map,completed,20.500277175229613,20.0,0.0980445885247132,True,conditional-laplace,True,18.17655644339668,22.823997907062544,4.647441463665867,True
t4-s2000-sd01,28,91310028,studentized,joint-map,completed,20.500277175229613,20.0,0.0980445885247132,True,conditional-studentized-curvature,True,16.864709717140528,25.697693143502693,8.832983426362166,True
t4-s2000-sd01,29,91310029,laplace,marginal,completed,20.921324952129996,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,29,91310029,studentized,marginal,completed,20.921324952129996,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,30,91310030,laplace,joint-map,completed,20.395060995811363,20.0,0.0774977489028293,True,conditional-laplace,True,18.33740967240664,22.452712319216094,4.115302646809457,True
t4-s2000-sd01,30,91310030,studentized,joint-map,completed,20.395060995811363,20.0,0.0774977489028293,True,conditional-studentized-curvature,True,17.114405084710295,24.91627369238988,7.801868607679584,True
t4-s2000-sd01,31,91310031,laplace,joint-map,completed,20.204347993817965,20.0,0.2429088022967588,True,conditional-laplace,True,15.740918968692377,24.667777018943557,8.926858050251177,True
t4-s2000-sd01,31,91310031,studentized,joint-map,completed,20.204347993817965,20.0,0.2429088022967588,True,conditional-studentized-curvature,True,14.343651334776736,31.94657118837649,17.60291985359975,True
t4-s2000-sd01,32,91310032,laplace,joint-map,completed,21.332184596892088,20.0,0.1718015574678252,True,conditional-laplace,True,17.64261831045194,25.02175088333224,7.379132572880298,True
t4-s2000-sd01,32,91310032,studentized,joint-map,completed,21.332184596892088,20.0,0.1718015574678252,True,conditional-studentized-curvature,True,16.017348736252103,30.21160168514712,14.194252948895013,True
t4-s2000-sd01,33,91310033,laplace,joint-map,completed,19.64950432580673,20.0,0.0769860554217749,True,conditional-laplace,True,17.717581574051852,21.581427077561607,3.8638455035097534,True
t4-s2000-sd01,33,91310033,studentized,joint-map,completed,19.64950432580673,20.0,0.0769860554217749,True,conditional-studentized-curvature,True,16.579421469154894,23.913218167713044,7.333796698558149,True
t4-s2000-sd01,34,91310034,laplace,joint-map,completed,20.085141489643043,20.0,0.1242875189518154,True,conditional-laplace,True,17.481955142107203,22.688327837178885,5.206372695071682,True
t4-s2000-sd01,34,91310034,studentized,joint-map,completed,20.085141489643043,20.0,0.1242875189518154,True,conditional-studentized-curvature,True,16.136540550177067,26.087117258172743,9.95057670799568,True
t4-s2000-sd01,35,91310035,laplace,joint-map,completed,20.87258598112331,20.0,0.1589174531832284,True,conditional-laplace,True,17.535019915728626,24.210152046518,6.675132130789372,True
t4-s2000-sd01,35,91310035,studentized,joint-map,completed,20.87258598112331,20.0,0.1589174531832284,True,conditional-studentized-curvature,True,15.997838754075918,28.82156956556858,12.823730811492664,True
t4-s2000-sd01,36,91310036,laplace,joint-map,completed,20.55802226154971,20.0,0.1039960317509127,True,conditional-laplace,True,18.13579862245141,22.98024590064801,4.844447278196604,True
t4-s2000-sd01,36,91310036,studentized,joint-map,completed,20.55802226154971,20.0,0.1039960317509127,True,conditional-studentized-curvature,True,16.792915597019583,26.008509971641708,9.215594374622125,True
t4-s2000-sd01,37,91310037,laplace,marginal,completed,21.269596743145097,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,37,91310037,studentized,marginal,completed,21.269596743145097,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,38,91310038,laplace,joint-map,completed,19.235641418130083,20.0,0.1715837106740465,True,conditional-laplace,True,16.176469746348765,22.2948130899114,6.118343343562636,True
t4-s2000-sd01,38,91310038,studentized,joint-map,completed,19.235641418130083,20.0,0.1715837106740465,True,conditional-studentized-curvature,True,14.872593167038689,26.73734393450621,11.864750767467523,True
t4-s2000-sd01,39,91310039,laplace,marginal,completed,18.58426749022476,20.0,0.0930706501939984,True,conditional-laplace,True,16.688908534920074,20.479626445529448,3.7907179106093736,True
t4-s2000-sd01,39,91310039,studentized,marginal,completed,18.58426749022476,20.0,0.0930706501939984,True,conditional-studentized-curvature,True,15.35078878032994,23.46101007216212,8.110221291832183,True
t4-s2000-sd01,40,91310040,laplace,marginal,completed,20.292755216167457,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,40,91310040,studentized,marginal,completed,20.292755216167457,20.0,0.0001234098040866,True,unavailable-active-bound-use-profile-or-bootstrap,False,,,,False
t4-s2000-sd01,41,91310041,laplace,marginal,completed,19.32322026806364,20.0,0.0979291463588932,True,conditional-laplace,True,17.221928968267083,21.424511567860197,4.202582599593111,True
t4-s2000-sd01,41,91310041,studentized,marginal,completed,19.32322026806364,20.0,0.0979291463588932,True,conditional-studentized-curvature,True,15.747826992067145,24.733726899487262,8.985899907420121,True
t4-s2000-sd01,42,91310042,laplace,joint-map,completed,20.565382894746595,20.0,0.1226739592875218,True,conditional-laplace,True,17.840911845107993,23.289853944385197,5.4489420992772,True
t4-s2000-sd01,42,91310042,studentized,joint-map,completed,20.565382894746595,20.0,0.1226739592875218,True,conditional-studentized-curvature,True,16.427441000797423,26.830800552816637,10.40335955201921,True
t4-s2000-sd01,43,91310043,laplace,joint-map,completed,20.692543811640636,20.0,0.0862394149851824,True,conditional-laplace,True,18.450053827894223,22.93503379538704,4.484979967492819,True
t4-s2000-sd01,43,91310043,studentized,joint-map,completed,20.692543811640636,20.0,0.0862394149851824,True,conditional-studentized-curvature,True,17.149356920760344,25.65981356764258,8.510456646882236,True
t4-s2000-sd01,44,91310044,laplace,joint-map,completed,22.3981584931213,20.0,0.1332390074154163,True,conditional-laplace,True,19.06631303642656,25.730003949816044,6.663690913389488,True
